Model,Asset,C-Index Type,Quantile,Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Max Drawdown,Note
rf,SPY,C_tau_ties10,0.3,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties10,0.4,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties10,0.5,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties3,0.2,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties3,0.3,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties3,0.4,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties3,0.5,32,0.5203262301956224,65.625,0.2298143647621539,2.212548525637931,92.6896551724138,-4.381847869565014,
rf,SPY,C_tau_ties5,0.2,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties5,0.3,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties5,0.4,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,SPY,C_tau_ties5,0.5,32,0.04777042545612009,50.0,0.01893634555333665,0.18231055085859083,92.6896551724138,-12.56467580178482,
rf,SPY,No Filter,,61,0.07106921733706703,52.459016393442624,0.03605248763806074,0.4792264699567593,176.6896551724138,-11.028340529219971,
rf,TLT,C_Mallows_full,0.2,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_Mallows_full,0.3,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_Mallows_full,0.4,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_Mallows_full,0.5,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_RBO_full,0.2,39,0.2531135711429113,56.41025641025641,0.2813319452228342,2.78901996393598,98.28,-2.0679443051851543,
rf,TLT,C_RBO_full,0.3,35,0.26322962577078,57.14285714285714,0.2932979168676485,2.754503135055606,88.2,-2.0679443051851543,
rf,TLT,C_RBO_full,0.4,29,0.24102694334907523,58.620689655172406,0.28304369643342975,2.4196511499280886,73.08,-2.0679443051851543,
rf,TLT,C_RBO_full,0.5,25,0.18319006081473432,56.00000000000001,0.21898256674298755,1.7381202391816457,63.0,-2.0679443051851543,
rf,TLT,C_tau_full,0.2,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_full,0.3,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_full,0.4,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_full,0.5,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties10,0.2,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties10,0.3,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties10,0.4,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties10,0.5,25,0.19312110431835805,56.00000000000001,0.2236381616747462,1.775072878365104,63.0,-2.0679443051851543,
rf,TLT,C_tau_ties3,0.2,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties3,0.3,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties3,0.4,30,0.3108759711176538,60.0,0.3504859149076478,3.0474140622957706,75.60000000000001,-2.0679443051851543,
rf,TLT,C_tau_ties3,0.5,26,0.2075680973632609,53.84615384615385,0.23160655745088482,1.874725970696107,65.52000000000001,-2.615621381534705,
rf,TLT,C_tau_ties5,0.2,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties5,0.3,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
rf,TLT,C_tau_ties5,0.4,31,0.3312731612205058,61.29032258064516,0.3705579063091983,3.275195293388687,78.12,-2.0679443051851543,
rf,TLT,C_tau_ties5,0.5,24,0.24942443830182626,58.333333333333336,0.2851731528193452,2.2177599090835374,60.480000000000004,-2.0679443051851543,
rf,TLT,No Filter,,46,0.15643524192731315,54.347826086956516,0.15590248349138072,1.67854202773413,115.92,-3.8181030410939343,
