Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Threshold Value,Cost (bp),Baseline Trade Count,Baseline Avg Return,Baseline Win Rate,Baseline Sharpe,Baseline Sharpe Annualized,Baseline Max Drawdown,Delta Trade Count,Delta Avg Return,Delta Win Rate,Delta Sharpe,Delta Sharpe Annualized,Delta MDD,Is Active Filter,Is Positive Sharpe,Model
92,0.10205919293629181,60.86956521739131,0.08077198999109858,0.8329649361194029,106.34862385321101,218,-14.375141460801455,,C_RBO_full,0.2,0.3575137291873094,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-26,-0.10623660331698725,0.7000736919675887,-0.0545382031323878,-0.7473496228096952,-5.60452824345159,True,False,mlp
78,0.07785865024936164,61.53846153846154,0.05861504139142203,0.5565810310029584,90.1651376146789,218,-12.628922611479076,,C_RBO_full,0.3,0.39435552975664734,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-40,-0.13043714600391743,1.368970013037817,-0.07669515173206434,-1.0237335279261397,-3.8583093941292113,True,False,mlp
66,0.07712075025281463,60.60606060606061,0.0592598322259221,0.5176120867102955,76.29357798165137,218,-10.282038976903518,,C_RBO_full,0.4,0.4279882545854386,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-52,-0.13117504600046442,0.43656908063688604,-0.07605036089756428,-1.0627024722188025,-1.5114257595536529,True,False,mlp
51,0.012157600840522873,58.82352941176471,0.009350043141850683,0.07179111961158265,58.95412844036697,218,-11.99363875827002,,C_RBO_full,0.5,0.4579407423589591,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-67,-0.1961381954127562,-1.345962113659013,-0.1259601499816357,-1.5085234393175155,-3.2230255409201547,True,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_Mallows_full,0.2,0.6065306597126334,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_Mallows_full,0.3,0.6065306597126334,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_Mallows_full,0.4,0.6065306597126334,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
56,0.17896903477555728,53.57142857142857,0.09806204617245849,0.7889818054150279,64.73394495412843,218,-5.271873104158242,,C_Mallows_full,0.5,0.6094257886427163,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-62,-0.029326761477721786,-6.598062953995154,-0.03724814695102789,-0.7913327535140702,3.498740113191623,True,False,mlp
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_full,0.2,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_full,0.3,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_full,0.4,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
